Date;Area;Day-ahead Price (EUR/MWh)
20/12/2025 23:30:00 - 20/12/2025 23:45:00;BZN|FR;47.47
20/12/2025 23:45:00 - 21/12/2025 00:00:00;BZN|FR;46.26
21/12/2025 00:00:00 - 21/12/2025 00:15:00;BZN|FR;60.00
21/12/2025 00:15:00 - 21/12/2025 00:30:00;BZN|FR;60.65
21/12/2025 00:30:00 - 21/12/2025 00:45:00;BZN|FR;54.00
21/12/2025 00:45:00 - 21/12/2025 01:00:00;BZN|FR;51.10
21/12/2025 01:00:00 - 21/12/2025 01:15:00;BZN|FR;54.00
21/12/2025 01:15:00 - 21/12/2025 01:30:00;BZN|FR;50.97
21/12/2025 01:30:00 - 21/12/2025 01:45:00;BZN|FR;50.71
21/12/2025 01:45:00 - 21/12/2025 02:00:00;BZN|FR;50.32
21/12/2025 02:00:00 - 21/12/2025 02:15:00;BZN|FR;50.00
21/12/2025 02:15:00 - 21/12/2025 02:30:00;BZN|FR;47.47
21/12/2025 02:30:00 - 21/12/2025 02:45:00;BZN|FR;44.50
21/12/2025 02:45:00 - 21/12/2025 03:00:00;BZN|FR;44.50
21/12/2025 03:00:00 - 21/12/2025 03:15:00;BZN|FR;44.48
21/12/2025 03:15:00 - 21/12/2025 03:30:00;BZN|FR;40.91
21/12/2025 03:30:00 - 21/12/2025 03:45:00;BZN|FR;43.50
21/12/2025 03:45:00 - 21/12/2025 04:00:00;BZN|FR;41.67
21/12/2025 04:00:00 - 21/12/2025 04:15:00;BZN|FR;40.92
21/12/2025 04:15:00 - 21/12/2025 04:30:00;BZN|FR;40.62
21/12/2025 04:30:00 - 21/12/2025 04:45:00;BZN|FR;41.55
21/12/2025 04:45:00 - 21/12/2025 05:00:00;BZN|FR;43.75
21/12/2025 05:00:00 - 21/12/2025 05:15:00;BZN|FR;47.47
21/12/2025 05:15:00 - 21/12/2025 05:30:00;BZN|FR;47.47
21/12/2025 05:30:00 - 21/12/2025 05:45:00;BZN|FR;50.32
21/12/2025 05:45:00 - 21/12/2025 06:00:00;BZN|FR;50.58
21/12/2025 06:00:00 - 21/12/2025 06:15:00;BZN|FR;51.33
21/12/2025 06:15:00 - 21/12/2025 06:30:00;BZN|FR;54.00
21/12/2025 06:30:00 - 21/12/2025 06:45:00;BZN|FR;55.86
21/12/2025 06:45:00 - 21/12/2025 07:00:00;BZN|FR;61.70
21/12/2025 07:00:00 - 21/12/2025 07:15:00;BZN|FR;63.00
21/12/2025 07:15:00 - 21/12/2025 07:30:00;BZN|FR;63.10
21/12/2025 07:30:00 - 21/12/2025 07:45:00;BZN|FR;64.22
21/12/2025 07:45:00 - 21/12/2025 08:00:00;BZN|FR;64.43
21/12/2025 08:00:00 - 21/12/2025 08:15:00;BZN|FR;65.00
21/12/2025 08:15:00 - 21/12/2025 08:30:00;BZN|FR;64.60
21/12/2025 08:30:00 - 21/12/2025 08:45:00;BZN|FR;64.60
21/12/2025 08:45:00 - 21/12/2025 09:00:00;BZN|FR;64.60
21/12/2025 09:00:00 - 21/12/2025 09:15:00;BZN|FR;64.22
21/12/2025 09:15:00 - 21/12/2025 09:30:00;BZN|FR;63.00
21/12/2025 09:30:00 - 21/12/2025 09:45:00;BZN|FR;61.00
21/12/2025 09:45:00 - 21/12/2025 10:00:00;BZN|FR;58.00
21/12/2025 10:00:00 - 21/12/2025 10:15:00;BZN|FR;62.50
21/12/2025 10:15:00 - 21/12/2025 10:30:00;BZN|FR;61.70
21/12/2025 10:30:00 - 21/12/2025 10:45:00;BZN|FR;60.00
21/12/2025 10:45:00 - 21/12/2025 11:00:00;BZN|FR;59.00
21/12/2025 11:00:00 - 21/12/2025 11:15:00;BZN|FR;63.00
21/12/2025 11:15:00 - 21/12/2025 11:30:00;BZN|FR;62.00
21/12/2025 11:30:00 - 21/12/2025 11:45:00;BZN|FR;63.97
21/12/2025 11:45:00 - 21/12/2025 12:00:00;BZN|FR;63.95
21/12/2025 12:00:00 - 21/12/2025 12:15:00;BZN|FR;60.00
21/12/2025 12:15:00 - 21/12/2025 12:30:00;BZN|FR;58.00
21/12/2025 12:30:00 - 21/12/2025 12:45:00;BZN|FR;58.95
21/12/2025 12:45:00 - 21/12/2025 13:00:00;BZN|FR;57.96
21/12/2025 13:00:00 - 21/12/2025 13:15:00;BZN|FR;53.55
21/12/2025 13:15:00 - 21/12/2025 13:30:00;BZN|FR;55.00
21/12/2025 13:30:00 - 21/12/2025 13:45:00;BZN|FR;59.00
21/12/2025 13:45:00 - 21/12/2025 14:00:00;BZN|FR;58.30
21/12/2025 14:00:00 - 21/12/2025 14:15:00;BZN|FR;59.00
21/12/2025 14:15:00 - 21/12/2025 14:30:00;BZN|FR;59.00
21/12/2025 14:30:00 - 21/12/2025 14:45:00;BZN|FR;58.40
21/12/2025 14:45:00 - 21/12/2025 15:00:00;BZN|FR;61.00
21/12/2025 15:00:00 - 21/12/2025 15:15:00;BZN|FR;59.22
21/12/2025 15:15:00 - 21/12/2025 15:30:00;BZN|FR;63.10
21/12/2025 15:30:00 - 21/12/2025 15:45:00;BZN|FR;63.00
21/12/2025 15:45:00 - 21/12/2025 16:00:00;BZN|FR;65.00
21/12/2025 16:00:00 - 21/12/2025 16:15:00;BZN|FR;60.00
21/12/2025 16:15:00 - 21/12/2025 16:30:00;BZN|FR;64.22
21/12/2025 16:30:00 - 21/12/2025 16:45:00;BZN|FR;70.56
21/12/2025 16:45:00 - 21/12/2025 17:00:00;BZN|FR;74.50
21/12/2025 17:00:00 - 21/12/2025 17:15:00;BZN|FR;74.33
21/12/2025 17:15:00 - 21/12/2025 17:30:00;BZN|FR;76.08
21/12/2025 17:30:00 - 21/12/2025 17:45:00;BZN|FR;76.82
21/12/2025 17:45:00 - 21/12/2025 18:00:00;BZN|FR;79.24
21/12/2025 18:00:00 - 21/12/2025 18:15:00;BZN|FR;79.62
21/12/2025 18:15:00 - 21/12/2025 18:30:00;BZN|FR;81.78
21/12/2025 18:30:00 - 21/12/2025 18:45:00;BZN|FR;84.00
21/12/2025 18:45:00 - 21/12/2025 19:00:00;BZN|FR;83.94
21/12/2025 19:00:00 - 21/12/2025 19:15:00;BZN|FR;84.28
21/12/2025 19:15:00 - 21/12/2025 19:30:00;BZN|FR;82.09
21/12/2025 19:30:00 - 21/12/2025 19:45:00;BZN|FR;80.61
21/12/2025 19:45:00 - 21/12/2025 20:00:00;BZN|FR;79.05
21/12/2025 20:00:00 - 21/12/2025 20:15:00;BZN|FR;76.82
21/12/2025 20:15:00 - 21/12/2025 20:30:00;BZN|FR;76.08
21/12/2025 20:30:00 - 21/12/2025 20:45:00;BZN|FR;75.18
21/12/2025 20:45:00 - 21/12/2025 21:00:00;BZN|FR;74.22
21/12/2025 21:00:00 - 21/12/2025 21:15:00;BZN|FR;80.43
21/12/2025 21:15:00 - 21/12/2025 21:30:00;BZN|FR;77.58
21/12/2025 21:30:00 - 21/12/2025 21:45:00;BZN|FR;76.82
21/12/2025 21:45:00 - 21/12/2025 22:00:00;BZN|FR;72.30
21/12/2025 22:00:00 - 21/12/2025 22:15:00;BZN|FR;77.18
21/12/2025 22:15:00 - 21/12/2025 22:30:00;BZN|FR;72.29
21/12/2025 22:30:00 - 21/12/2025 22:45:00;BZN|FR;69.17
21/12/2025 22:45:00 - 21/12/2025 23:00:00;BZN|FR;69.17
21/12/2025 23:00:00 - 21/12/2025 23:15:00;BZN|FR;62.45
21/12/2025 23:15:00 - 21/12/2025 23:30:00;BZN|FR;59.43
21/12/2025 23:30:00 - 21/12/2025 23:45:00;BZN|FR;24.80
21/12/2025 23:45:00 - 22/12/2025 00:00:00;BZN|FR;0.38
22/12/2025 00:00:00 - 22/12/2025 00:15:00;BZN|FR;37.90
22/12/2025 00:15:00 - 22/12/2025 00:30:00;BZN|FR;43.63
22/12/2025 00:30:00 - 22/12/2025 00:45:00;BZN|FR;39.89
22/12/2025 00:45:00 - 22/12/2025 01:00:00;BZN|FR;38.58
22/12/2025 01:00:00 - 22/12/2025 01:15:00;BZN|FR;44.40
22/12/2025 01:15:00 - 22/12/2025 01:30:00;BZN|FR;44.01
22/12/2025 01:30:00 - 22/12/2025 01:45:00;BZN|FR;40.84
22/12/2025 01:45:00 - 22/12/2025 02:00:00;BZN|FR;22.74
22/12/2025 02:00:00 - 22/12/2025 02:15:00;BZN|FR;36.72
22/12/2025 02:15:00 - 22/12/2025 02:30:00;BZN|FR;28.61
22/12/2025 02:30:00 - 22/12/2025 02:45:00;BZN|FR;22.48
22/12/2025 02:45:00 - 22/12/2025 03:00:00;BZN|FR;14.75
22/12/2025 03:00:00 - 22/12/2025 03:15:00;BZN|FR;23.02
22/12/2025 03:15:00 - 22/12/2025 03:30:00;BZN|FR;22.91
22/12/2025 03:30:00 - 22/12/2025 03:45:00;BZN|FR;25.01
22/12/2025 03:45:00 - 22/12/2025 04:00:00;BZN|FR;28.98
22/12/2025 04:00:00 - 22/12/2025 04:15:00;BZN|FR;27.49
22/12/2025 04:15:00 - 22/12/2025 04:30:00;BZN|FR;34.20
22/12/2025 04:30:00 - 22/12/2025 04:45:00;BZN|FR;40.03
22/12/2025 04:45:00 - 22/12/2025 05:00:00;BZN|FR;43.88
22/12/2025 05:00:00 - 22/12/2025 05:15:00;BZN|FR;50.00
22/12/2025 05:15:00 - 22/12/2025 05:30:00;BZN|FR;57.95
22/12/2025 05:30:00 - 22/12/2025 05:45:00;BZN|FR;59.62
22/12/2025 05:45:00 - 22/12/2025 06:00:00;BZN|FR;67.06
22/12/2025 06:00:00 - 22/12/2025 06:15:00;BZN|FR;69.05
22/12/2025 06:15:00 - 22/12/2025 06:30:00;BZN|FR;76.82
22/12/2025 06:30:00 - 22/12/2025 06:45:00;BZN|FR;84.60
22/12/2025 06:45:00 - 22/12/2025 07:00:00;BZN|FR;86.98
22/12/2025 07:00:00 - 22/12/2025 07:15:00;BZN|FR;86.74
22/12/2025 07:15:00 - 22/12/2025 07:30:00;BZN|FR;87.46
22/12/2025 07:30:00 - 22/12/2025 07:45:00;BZN|FR;87.50
22/12/2025 07:45:00 - 22/12/2025 08:00:00;BZN|FR;87.34
22/12/2025 08:00:00 - 22/12/2025 08:15:00;BZN|FR;92.82
22/12/2025 08:15:00 - 22/12/2025 08:30:00;BZN|FR;89.33
22/12/2025 08:30:00 - 22/12/2025 08:45:00;BZN|FR;87.34
22/12/2025 08:45:00 - 22/12/2025 09:00:00;BZN|FR;84.18
22/12/2025 09:00:00 - 22/12/2025 09:15:00;BZN|FR;95.76
22/12/2025 09:15:00 - 22/12/2025 09:30:00;BZN|FR;89.50
22/12/2025 09:30:00 - 22/12/2025 09:45:00;BZN|FR;80.00
22/12/2025 09:45:00 - 22/12/2025 10:00:00;BZN|FR;74.64
22/12/2025 10:00:00 - 22/12/2025 10:15:00;BZN|FR;82.12
22/12/2025 10:15:00 - 22/12/2025 10:30:00;BZN|FR;80.36
22/12/2025 10:30:00 - 22/12/2025 10:45:00;BZN|FR;83.36
22/12/2025 10:45:00 - 22/12/2025 11:00:00;BZN|FR;86.19
22/12/2025 11:00:00 - 22/12/2025 11:15:00;BZN|FR;86.49
22/12/2025 11:15:00 - 22/12/2025 11:30:00;BZN|FR;86.85
22/12/2025 11:30:00 - 22/12/2025 11:45:00;BZN|FR;90.12
22/12/2025 11:45:00 - 22/12/2025 12:00:00;BZN|FR;90.27
22/12/2025 12:00:00 - 22/12/2025 12:15:00;BZN|FR;89.10
22/12/2025 12:15:00 - 22/12/2025 12:30:00;BZN|FR;87.54
22/12/2025 12:30:00 - 22/12/2025 12:45:00;BZN|FR;85.77
22/12/2025 12:45:00 - 22/12/2025 13:00:00;BZN|FR;78.93
22/12/2025 13:00:00 - 22/12/2025 13:15:00;BZN|FR;89.54
22/12/2025 13:15:00 - 22/12/2025 13:30:00;BZN|FR;88.65
22/12/2025 13:30:00 - 22/12/2025 13:45:00;BZN|FR;82.64
22/12/2025 13:45:00 - 22/12/2025 14:00:00;BZN|FR;88.34
22/12/2025 14:00:00 - 22/12/2025 14:15:00;BZN|FR;81.67
22/12/2025 14:15:00 - 22/12/2025 14:30:00;BZN|FR;79.74
22/12/2025 14:30:00 - 22/12/2025 14:45:00;BZN|FR;86.37
22/12/2025 14:45:00 - 22/12/2025 15:00:00;BZN|FR;91.58
22/12/2025 15:00:00 - 22/12/2025 15:15:00;BZN|FR;76.40
22/12/2025 15:15:00 - 22/12/2025 15:30:00;BZN|FR;86.23
22/12/2025 15:30:00 - 22/12/2025 15:45:00;BZN|FR;87.70
22/12/2025 15:45:00 - 22/12/2025 16:00:00;BZN|FR;94.12
22/12/2025 16:00:00 - 22/12/2025 16:15:00;BZN|FR;87.70
22/12/2025 16:15:00 - 22/12/2025 16:30:00;BZN|FR;93.44
22/12/2025 16:30:00 - 22/12/2025 16:45:00;BZN|FR;98.05
22/12/2025 16:45:00 - 22/12/2025 17:00:00;BZN|FR;102.06
22/12/2025 17:00:00 - 22/12/2025 17:15:00;BZN|FR;100.18
22/12/2025 17:15:00 - 22/12/2025 17:30:00;BZN|FR;102.03
22/12/2025 17:30:00 - 22/12/2025 17:45:00;BZN|FR;102.04
22/12/2025 17:45:00 - 22/12/2025 18:00:00;BZN|FR;102.04
22/12/2025 18:00:00 - 22/12/2025 18:15:00;BZN|FR;99.06
22/12/2025 18:15:00 - 22/12/2025 18:30:00;BZN|FR;99.29
22/12/2025 18:30:00 - 22/12/2025 18:45:00;BZN|FR;97.32
22/12/2025 18:45:00 - 22/12/2025 19:00:00;BZN|FR;96.02
22/12/2025 19:00:00 - 22/12/2025 19:15:00;BZN|FR;95.00
22/12/2025 19:15:00 - 22/12/2025 19:30:00;BZN|FR;93.91
22/12/2025 19:30:00 - 22/12/2025 19:45:00;BZN|FR;90.00
22/12/2025 19:45:00 - 22/12/2025 20:00:00;BZN|FR;88.05
22/12/2025 20:00:00 - 22/12/2025 20:15:00;BZN|FR;87.50
22/12/2025 20:15:00 - 22/12/2025 20:30:00;BZN|FR;87.17
22/12/2025 20:30:00 - 22/12/2025 20:45:00;BZN|FR;85.23
22/12/2025 20:45:00 - 22/12/2025 21:00:00;BZN|FR;81.22
22/12/2025 21:00:00 - 22/12/2025 21:15:00;BZN|FR;87.22
22/12/2025 21:15:00 - 22/12/2025 21:30:00;BZN|FR;85.76
22/12/2025 21:30:00 - 22/12/2025 21:45:00;BZN|FR;84.73
22/12/2025 21:45:00 - 22/12/2025 22:00:00;BZN|FR;78.67
22/12/2025 22:00:00 - 22/12/2025 22:15:00;BZN|FR;85.76
22/12/2025 22:15:00 - 22/12/2025 22:30:00;BZN|FR;80.00
22/12/2025 22:30:00 - 22/12/2025 22:45:00;BZN|FR;75.64
22/12/2025 22:45:00 - 22/12/2025 23:00:00;BZN|FR;75.64
22/12/2025 23:00:00 - 22/12/2025 23:15:00;BZN|FR;80.00
22/12/2025 23:15:00 - 22/12/2025 23:30:00;BZN|FR;74.55
22/12/2025 23:30:00 - 22/12/2025 23:45:00;BZN|FR;67.00
22/12/2025 23:45:00 - 23/12/2025 00:00:00;BZN|FR;62.01
23/12/2025 00:00:00 - 23/12/2025 00:15:00;BZN|FR;65.00
23/12/2025 00:15:00 - 23/12/2025 00:30:00;BZN|FR;61.88
23/12/2025 00:30:00 - 23/12/2025 00:45:00;BZN|FR;61.73
23/12/2025 00:45:00 - 23/12/2025 01:00:00;BZN|FR;59.60
23/12/2025 01:00:00 - 23/12/2025 01:15:00;BZN|FR;62.40
23/12/2025 01:15:00 - 23/12/2025 01:30:00;BZN|FR;62.01
23/12/2025 01:30:00 - 23/12/2025 01:45:00;BZN|FR;60.82
23/12/2025 01:45:00 - 23/12/2025 02:00:00;BZN|FR;60.16
23/12/2025 02:00:00 - 23/12/2025 02:15:00;BZN|FR;60.16
23/12/2025 02:15:00 - 23/12/2025 02:30:00;BZN|FR;59.60
23/12/2025 02:30:00 - 23/12/2025 02:45:00;BZN|FR;58.97
23/12/2025 02:45:00 - 23/12/2025 03:00:00;BZN|FR;58.97
23/12/2025 03:00:00 - 23/12/2025 03:15:00;BZN|FR;57.77
23/12/2025 03:15:00 - 23/12/2025 03:30:00;BZN|FR;55.40
23/12/2025 03:30:00 - 23/12/2025 03:45:00;BZN|FR;55.40
23/12/2025 03:45:00 - 23/12/2025 04:00:00;BZN|FR;58.04
23/12/2025 04:00:00 - 23/12/2025 04:15:00;BZN|FR;59.62
23/12/2025 04:15:00 - 23/12/2025 04:30:00;BZN|FR;60.33
23/12/2025 04:30:00 - 23/12/2025 04:45:00;BZN|FR;61.14
23/12/2025 04:45:00 - 23/12/2025 05:00:00;BZN|FR;62.30
23/12/2025 05:00:00 - 23/12/2025 05:15:00;BZN|FR;63.99
23/12/2025 05:15:00 - 23/12/2025 05:30:00;BZN|FR;67.00
23/12/2025 05:30:00 - 23/12/2025 05:45:00;BZN|FR;73.73
23/12/2025 05:45:00 - 23/12/2025 06:00:00;BZN|FR;76.88
23/12/2025 06:00:00 - 23/12/2025 06:15:00;BZN|FR;74.09
23/12/2025 06:15:00 - 23/12/2025 06:30:00;BZN|FR;78.91
23/12/2025 06:30:00 - 23/12/2025 06:45:00;BZN|FR;83.05
23/12/2025 06:45:00 - 23/12/2025 07:00:00;BZN|FR;87.96
23/12/2025 07:00:00 - 23/12/2025 07:15:00;BZN|FR;82.60
23/12/2025 07:15:00 - 23/12/2025 07:30:00;BZN|FR;87.34
23/12/2025 07:30:00 - 23/12/2025 07:45:00;BZN|FR;88.70
23/12/2025 07:45:00 - 23/12/2025 08:00:00;BZN|FR;90.02
23/12/2025 08:00:00 - 23/12/2025 08:15:00;BZN|FR;92.55
23/12/2025 08:15:00 - 23/12/2025 08:30:00;BZN|FR;90.02
23/12/2025 08:30:00 - 23/12/2025 08:45:00;BZN|FR;88.31
23/12/2025 08:45:00 - 23/12/2025 09:00:00;BZN|FR;84.18
23/12/2025 09:00:00 - 23/12/2025 09:15:00;BZN|FR;90.02
23/12/2025 09:15:00 - 23/12/2025 09:30:00;BZN|FR;86.45
23/12/2025 09:30:00 - 23/12/2025 09:45:00;BZN|FR;84.08
23/12/2025 09:45:00 - 23/12/2025 10:00:00;BZN|FR;80.00
23/12/2025 10:00:00 - 23/12/2025 10:15:00;BZN|FR;87.41
23/12/2025 10:15:00 - 23/12/2025 10:30:00;BZN|FR;84.00
23/12/2025 10:30:00 - 23/12/2025 10:45:00;BZN|FR;82.20
23/12/2025 10:45:00 - 23/12/2025 11:00:00;BZN|FR;80.00
23/12/2025 11:00:00 - 23/12/2025 11:15:00;BZN|FR;87.46
23/12/2025 11:15:00 - 23/12/2025 11:30:00;BZN|FR;83.75
23/12/2025 11:30:00 - 23/12/2025 11:45:00;BZN|FR;82.99
23/12/2025 11:45:00 - 23/12/2025 12:00:00;BZN|FR;82.50
23/12/2025 12:00:00 - 23/12/2025 12:15:00;BZN|FR;83.01
23/12/2025 12:15:00 - 23/12/2025 12:30:00;BZN|FR;81.06
23/12/2025 12:30:00 - 23/12/2025 12:45:00;BZN|FR;80.30
23/12/2025 12:45:00 - 23/12/2025 13:00:00;BZN|FR;80.30
23/12/2025 13:00:00 - 23/12/2025 13:15:00;BZN|FR;78.07
23/12/2025 13:15:00 - 23/12/2025 13:30:00;BZN|FR;80.02
23/12/2025 13:30:00 - 23/12/2025 13:45:00;BZN|FR;81.73
23/12/2025 13:45:00 - 23/12/2025 14:00:00;BZN|FR;82.86
23/12/2025 14:00:00 - 23/12/2025 14:15:00;BZN|FR;80.19
23/12/2025 14:15:00 - 23/12/2025 14:30:00;BZN|FR;83.83
23/12/2025 14:30:00 - 23/12/2025 14:45:00;BZN|FR;85.76
23/12/2025 14:45:00 - 23/12/2025 15:00:00;BZN|FR;87.50
23/12/2025 15:00:00 - 23/12/2025 15:15:00;BZN|FR;80.06
23/12/2025 15:15:00 - 23/12/2025 15:30:00;BZN|FR;82.95
23/12/2025 15:30:00 - 23/12/2025 15:45:00;BZN|FR;82.71
23/12/2025 15:45:00 - 23/12/2025 16:00:00;BZN|FR;85.76
23/12/2025 16:00:00 - 23/12/2025 16:15:00;BZN|FR;80.00
23/12/2025 16:15:00 - 23/12/2025 16:30:00;BZN|FR;84.18
23/12/2025 16:30:00 - 23/12/2025 16:45:00;BZN|FR;89.85
23/12/2025 16:45:00 - 23/12/2025 17:00:00;BZN|FR;89.52
23/12/2025 17:00:00 - 23/12/2025 17:15:00;BZN|FR;87.42
23/12/2025 17:15:00 - 23/12/2025 17:30:00;BZN|FR;86.50
23/12/2025 17:30:00 - 23/12/2025 17:45:00;BZN|FR;88.57
23/12/2025 17:45:00 - 23/12/2025 18:00:00;BZN|FR;87.34
23/12/2025 18:00:00 - 23/12/2025 18:15:00;BZN|FR;87.10
23/12/2025 18:15:00 - 23/12/2025 18:30:00;BZN|FR;86.95
23/12/2025 18:30:00 - 23/12/2025 18:45:00;BZN|FR;86.00
23/12/2025 18:45:00 - 23/12/2025 19:00:00;BZN|FR;84.29
23/12/2025 19:00:00 - 23/12/2025 19:15:00;BZN|FR;89.36
23/12/2025 19:15:00 - 23/12/2025 19:30:00;BZN|FR;85.78
23/12/2025 19:30:00 - 23/12/2025 19:45:00;BZN|FR;77.00
23/12/2025 19:45:00 - 23/12/2025 20:00:00;BZN|FR;70.76
23/12/2025 20:00:00 - 23/12/2025 20:15:00;BZN|FR;79.39
23/12/2025 20:15:00 - 23/12/2025 20:30:00;BZN|FR;76.26
23/12/2025 20:30:00 - 23/12/2025 20:45:00;BZN|FR;69.76
23/12/2025 20:45:00 - 23/12/2025 21:00:00;BZN|FR;62.58
23/12/2025 21:00:00 - 23/12/2025 21:15:00;BZN|FR;79.10
23/12/2025 21:15:00 - 23/12/2025 21:30:00;BZN|FR;72.65
23/12/2025 21:30:00 - 23/12/2025 21:45:00;BZN|FR;73.75
23/12/2025 21:45:00 - 23/12/2025 22:00:00;BZN|FR;67.41
23/12/2025 22:00:00 - 23/12/2025 22:15:00;BZN|FR;73.40
23/12/2025 22:15:00 - 23/12/2025 22:30:00;BZN|FR;65.46
23/12/2025 22:30:00 - 23/12/2025 22:45:00;BZN|FR;64.67
23/12/2025 22:45:00 - 23/12/2025 23:00:00;BZN|FR;64.67
23/12/2025 23:00:00 - 23/12/2025 23:15:00;BZN|FR;68.06
23/12/2025 23:15:00 - 23/12/2025 23:30:00;BZN|FR;66.21
23/12/2025 23:30:00 - 23/12/2025 23:45:00;BZN|FR;55.66
23/12/2025 23:45:00 - 24/12/2025 00:00:00;BZN|FR;47.99
24/12/2025 00:00:00 - 24/12/2025 00:15:00;BZN|FR;57.00
24/12/2025 00:15:00 - 24/12/2025 00:30:00;BZN|FR;50.87
24/12/2025 00:30:00 - 24/12/2025 00:45:00;BZN|FR;45.20
24/12/2025 00:45:00 - 24/12/2025 01:00:00;BZN|FR;26.92
24/12/2025 01:00:00 - 24/12/2025 01:15:00;BZN|FR;40.35
24/12/2025 01:15:00 - 24/12/2025 01:30:00;BZN|FR;28.99
24/12/2025 01:30:00 - 24/12/2025 01:45:00;BZN|FR;26.60
24/12/2025 01:45:00 - 24/12/2025 02:00:00;BZN|FR;25.10
24/12/2025 02:00:00 - 24/12/2025 02:15:00;BZN|FR;24.85
24/12/2025 02:15:00 - 24/12/2025 02:30:00;BZN|FR;25.47
24/12/2025 02:30:00 - 24/12/2025 02:45:00;BZN|FR;17.40
24/12/2025 02:45:00 - 24/12/2025 03:00:00;BZN|FR;13.00
24/12/2025 03:00:00 - 24/12/2025 03:15:00;BZN|FR;23.08
24/12/2025 03:15:00 - 24/12/2025 03:30:00;BZN|FR;13.44
24/12/2025 03:30:00 - 24/12/2025 03:45:00;BZN|FR;3.88
24/12/2025 03:45:00 - 24/12/2025 04:00:00;BZN|FR;3.60
24/12/2025 04:00:00 - 24/12/2025 04:15:00;BZN|FR;13.33
24/12/2025 04:15:00 - 24/12/2025 04:30:00;BZN|FR;16.84
24/12/2025 04:30:00 - 24/12/2025 04:45:00;BZN|FR;17.33
24/12/2025 04:45:00 - 24/12/2025 05:00:00;BZN|FR;17.59
24/12/2025 05:00:00 - 24/12/2025 05:15:00;BZN|FR;23.01
24/12/2025 05:15:00 - 24/12/2025 05:30:00;BZN|FR;23.01
24/12/2025 05:30:00 - 24/12/2025 05:45:00;BZN|FR;25.16
24/12/2025 05:45:00 - 24/12/2025 06:00:00;BZN|FR;23.01
24/12/2025 06:00:00 - 24/12/2025 06:15:00;BZN|FR;24.50
24/12/2025 06:15:00 - 24/12/2025 06:30:00;BZN|FR;34.46
24/12/2025 06:30:00 - 24/12/2025 06:45:00;BZN|FR;40.27
24/12/2025 06:45:00 - 24/12/2025 07:00:00;BZN|FR;43.86
24/12/2025 07:00:00 - 24/12/2025 07:15:00;BZN|FR;57.70
24/12/2025 07:15:00 - 24/12/2025 07:30:00;BZN|FR;57.90
24/12/2025 07:30:00 - 24/12/2025 07:45:00;BZN|FR;60.00
24/12/2025 07:45:00 - 24/12/2025 08:00:00;BZN|FR;59.00
24/12/2025 08:00:00 - 24/12/2025 08:15:00;BZN|FR;60.59
24/12/2025 08:15:00 - 24/12/2025 08:30:00;BZN|FR;55.00
24/12/2025 08:30:00 - 24/12/2025 08:45:00;BZN|FR;52.12
24/12/2025 08:45:00 - 24/12/2025 09:00:00;BZN|FR;35.01
24/12/2025 09:00:00 - 24/12/2025 09:15:00;BZN|FR;57.00
24/12/2025 09:15:00 - 24/12/2025 09:30:00;BZN|FR;41.17
24/12/2025 09:30:00 - 24/12/2025 09:45:00;BZN|FR;34.20
24/12/2025 09:45:00 - 24/12/2025 10:00:00;BZN|FR;26.22
24/12/2025 10:00:00 - 24/12/2025 10:15:00;BZN|FR;30.77
24/12/2025 10:15:00 - 24/12/2025 10:30:00;BZN|FR;26.22
24/12/2025 10:30:00 - 24/12/2025 10:45:00;BZN|FR;25.16
24/12/2025 10:45:00 - 24/12/2025 11:00:00;BZN|FR;19.41
24/12/2025 11:00:00 - 24/12/2025 11:15:00;BZN|FR;18.40
24/12/2025 11:15:00 - 24/12/2025 11:30:00;BZN|FR;18.01
24/12/2025 11:30:00 - 24/12/2025 11:45:00;BZN|FR;17.88
24/12/2025 11:45:00 - 24/12/2025 12:00:00;BZN|FR;17.20
24/12/2025 12:00:00 - 24/12/2025 12:15:00;BZN|FR;16.79
24/12/2025 12:15:00 - 24/12/2025 12:30:00;BZN|FR;16.90
24/12/2025 12:30:00 - 24/12/2025 12:45:00;BZN|FR;16.46
24/12/2025 12:45:00 - 24/12/2025 13:00:00;BZN|FR;16.46
24/12/2025 13:00:00 - 24/12/2025 13:15:00;BZN|FR;16.68
24/12/2025 13:15:00 - 24/12/2025 13:30:00;BZN|FR;17.62
24/12/2025 13:30:00 - 24/12/2025 13:45:00;BZN|FR;17.62
24/12/2025 13:45:00 - 24/12/2025 14:00:00;BZN|FR;17.88
24/12/2025 14:00:00 - 24/12/2025 14:15:00;BZN|FR;20.30
24/12/2025 14:15:00 - 24/12/2025 14:30:00;BZN|FR;23.10
24/12/2025 14:30:00 - 24/12/2025 14:45:00;BZN|FR;25.00
24/12/2025 14:45:00 - 24/12/2025 15:00:00;BZN|FR;26.22
24/12/2025 15:00:00 - 24/12/2025 15:15:00;BZN|FR;26.43
24/12/2025 15:15:00 - 24/12/2025 15:30:00;BZN|FR;33.00
24/12/2025 15:30:00 - 24/12/2025 15:45:00;BZN|FR;37.33
24/12/2025 15:45:00 - 24/12/2025 16:00:00;BZN|FR;48.32
24/12/2025 16:00:00 - 24/12/2025 16:15:00;BZN|FR;35.10
24/12/2025 16:15:00 - 24/12/2025 16:30:00;BZN|FR;52.90
24/12/2025 16:30:00 - 24/12/2025 16:45:00;BZN|FR;61.53
24/12/2025 16:45:00 - 24/12/2025 17:00:00;BZN|FR;65.40
